nigeria_health_facilities
id,unique_id,state_unique_id,registration_no,start_date,close_date,facility_name,image_url,alt_facility_name,state_id,lga_id,ward_id,ownership_id,ownership_type_id,facility_level_id,facility_level_option_id,facility_level_options_category_id,physical_location,postal_address,longitude,latitude,phone_number,alternate_number,email_address,website,operational_days,operational_hours,operational_status_id,registration_status_id,license_status_id,outpatient,inpatient,doctors,pharmacists,dentist,pharmacy_technicians,nurses,lab_scientists,midwifes,lab_technicians,nurse_midwife,him_officers,community_health_officer,community_extension_workers,jun_community_extension_worker,dental_technicians,env_health_officers,attendants,beds,onsite_laboratory,onsite_imaging,onsite_pharmarcy,mortuary_services,ambulance_services,certificate_of_standard,status_id,created_by,created_at,updated_at,requested_by,requested_at,request_note,verified_by,verified_at,verify_note,validated_by,validated_at,validate_note,published_by,published_at,publish_note,facility_type_id,action,verified_id,verified_email,verified_mobile,validated_email,validated_mobile,published_email,published_mobile,state_name,lga_name,ward_name,facility_level_name,ownership_name,ownership_type,operational_status_name,registration_status_name,license_status_name,dhis2_synced
76479115,29/06/1/1/2/0075,OS/06/487,,,,Plato Maternity Nursing Home,[],,129,1607,17396,2,5,1,3,,Opposite ST Peter Church Ikirun Road Iragbiji,,4.691575,7.900560,8039561859,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,9,1,1,1,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,1,5,No,Yes,No,No,Yes,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Boripe,Oloti 1,Primary,Private,For Profit,Functional,Registered,Licensed,0
41486448,29/06/1/1/2/0066,OS/06/478,,,,Plato Medical Centre,[],,129,1607,17396,2,5,1,3,,Opposite ST Peter Church Ikirun Road Iragbiji,,4.685909,7.905960,9138504127,,atoyebihannah2@gmail.com,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,9,1,0,1,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,1,5,No,No,No,No,No,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Boripe,Oloti 1,Primary,Private,For Profit,Functional,Registered,Licensed,0
17422968,29/06/1/1/1/0069,OS/06/481,,,,Police Clinic,[],,129,1607,17396,1,1,1,2,,Boripe Local Government  Secretariat  Road,,4.683974,7.908964,8106825175,8134390097,tijaniaminatromoke@gmail.com,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",12_Hours,11,10,5,1,1,1,1,0,0,0,1,0,0,1,1,1,3,1,0,0,1,4,No,No,No,No,No,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Boripe,Oloti 1,Primary,Public,Local Government,Unknown,Unknown,Unknown,0
61420465,29/06/1/1/1/0071,OS/06/483,,,,Popo Health Clinic,[],,129,1607,17396,1,1,1,1,,Idi Agbon Junction Oke Agbo Street Beside Oluode Compound Iragbiji,,4.676968,7.905755,,,,,,,6,10,5,0,0,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Boripe,Oloti 1,Primary,Public,Local Government,Closed,Unknown,Unknown,0
36291809,29/06/1/1/2/0079,OS/06/491,,,,Ayoola Maternity Home,[],,129,1607,17397,2,5,1,2,,Opposite Palace Junction Ororuwo,,4.690021,7.901871,7036130715,,ademolaadewale998@gmail.com,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,No,No,No,No,No,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Boripe,Ororuwo 6,Primary,Private,For Profit,Functional,Registered,Licensed,0
56729281,29/06/1/1/2/0078,OS/06/490,,,,Karis Life Hospital,[],,129,1607,17397,2,5,1,3,,Amota Road Ororuwo,,4.692398,7.878968,7085531001,,info@karislifehospital.org,www.karislifehospital.org,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,9,1,1,1,1,0,0,2,3,0,2,2,2,2,1,2,1,0,0,4,50,Yes,No,Yes,No,Yes,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Boripe,Ororuwo 6,Primary,Private,For Profit,Functional,Registered,Licensed,0
74234169,29/06/1/1/2/0080,OS/06/492,,,,Majekobaje Maternity Home,[],,129,1607,17397,2,5,1,1,,Oore Road Adjacent  Methodist High School Ororuwo,,4.701521,7.891773,,,,,,,6,10,5,0,0,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Boripe,Ororuwo 6,Primary,Private,For Profit,Closed,Unknown,Unknown,0
28130545,29/06/1/1/1/0077,OS/06/489,,,,Ororuwo Millennium Development Goals,[],,129,1607,17397,1,1,1,3,,Lakeu Area Amota Road Ororuwo,,4.706849,7.897289,9030044422,7068959064,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,10,5,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5,No,No,No,No,No,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Boripe,Ororuwo 6,Primary,Public,Local Government,Functional,Unknown,Unknown,0
52746326,29/06/1/1/1/0052,OS/06/464,,,,ALAHA HEALTH CENTRE,[],,129,1607,19820,1,1,1,1,,ALAHA HEALTH CENTRE INSIDE ALAHA VILLAGE ODEYINKA,,4.373463,7.277686,0,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,11,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,No,No,No,No,No,No,6,5,2026-06-09 17:06:52,2026-06-09 17:06:52,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Boripe,Unknown,Primary,Public,Local Government,Unknown,Unknown,Unknown,0
24023816,29/07/1/3/2/0001,OS/07/036,Under processing,,,Adunola Specialist Hospital Owode Ede,[],,129,1608,17398,2,5,3,5,,Olobe Area along Adejuwon grammar school Owode Ede,,4.504862,7.702378,8069430426,,Apostlemrs@gmail.com,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,5,2,1,1,2,1,0,2,4,0,1,0,3,0,1,0,0,0,0,2,6,Yes,No,Yes,No,No,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,3,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Ede North,Alusekere,Tertiary,Private,For Profit,Functional,Pending Registration,Not Licensed,0
35688184,29/07/1/1/2/0002,OS/07/037,,,,Anuoluwapo Maternity Home,[],,129,1608,17398,2,5,1,2,,"4,Olapeleke Street behind Civil defense Office off Araromi Area",,4.492051,7.711799,8035771153,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,No,No,No,No,No,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Ede North,Alusekere,Primary,Private,For Profit,Functional,Registered,Licensed,0
49474176,29/07/1/1/1/0004,OS/07/039,,,,Asunmo Primary Health Centre,[],,129,1608,17400,1,1,1,3,,"ASUNMO PHC, TALAFIA IMAM, EDE",,4.427482,7.733844,8000000000,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,11,10,5,1,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,2,4,Yes,No,No,No,No,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Ede North,Asunmo (10),Primary,Public,Local Government,Unknown,Unknown,Unknown,0
18715152,29/07/1/1/2/0003,OS/07/038,,,,CHRIST APOSTOLIC CHURCH FAITH HOME CHILDBIRTH AND MATERNITY HOME,[],CAC FAITH HOME,129,1608,17400,2,6,1,1,,"CAC FAITH HOME, TALAFIA, EDE",,4.423798,7.735602,8052502526,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,1,1,1,0,0,0,0,0,0,0,0,1,2,1,2,3,4,0,0,2,12,No,No,Yes,No,No,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Ede North,Asunmo (10),Primary,Private,Not For Profit,Functional,Provisionally Registered,Licensed,0
28262463,29/07/1/1/1/0005,OS/07/040,,,,Model Primary Heatlh Centre,[],,129,1608,17407,1,2,1,3,,"BESIDE INEC, SIYANBOLA STREET, EDE",,4.444798,7.762493,8000000000,,,,"Monday, Tuesday, Wednesday, Thursday, Friday",12_Hours,1,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,No,No,Yes,No,No,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Ede North,Sabo-agbongbe 2,Primary,Public,State Government,Functional,Unknown,Unknown,0
55852754,29/07/1/1/2/0006,OS/07/041,,,,ALAFIATAYO NURSING HOME AND MATERNITY,[],,129,1608,17408,2,5,1,2,,"SAWMILL AREA, OKE GADA EDE",,4.441883,7.759069,8034276482,,OLATUNJIOLASUNKANMI22@GMAIL.COM,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,1,1,1,1,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,20,Yes,Yes,Yes,No,No,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Ede North,Sagba-abogunde,Primary,Private,For Profit,Functional,Provisionally Registered,Licensed,0
31513420,29/07/1/1/1/0007,OS/07/042,,,,FEDERAL POLYTECHNIC EDE MEDICAL CENTRE,[],,129,1608,17408,1,3,1,3,,"MEDICAL CENTRE, FEDERAL POLYTECHNIC, EDE",,4.423910,7.733147,8052502526,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,11,10,5,1,1,2,0,0,1,1,1,0,0,1,1,2,1,1,0,0,3,10,Yes,Yes,Yes,No,No,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Ede North,Sagba-abogunde,Primary,Public,Federal Government,Unknown,Unknown,Unknown,0
28582463,29/08/1/1/2/0053,OS/08/286,,,,As- Asifa Hospital,[],,129,1609,,2,,1,,,,,,,,,,,,,11,10,5,,,,,,,,,,,,,,,,,,,,,,,,,No,6,5,2026-06-09 17:06:54,2026-06-09 17:06:54,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Ede South,,Primary,Private,,Unknown,Unknown,Unknown,0
18552325,29/08/1/2/2/0016,OS/08/249,Under processing,,,Abike Hospital And Maternity Centre,[],,129,1609,17409,2,5,2,,,Abike Street adjacent Cottage second gate,,4.446619,7.708893,7065628000,,Femzis1310@gmail.com,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,5,1,1,1,3,0,0,0,0,1,0,0,3,0,0,0,0,0,0,10,8,Yes,No,No,No,No,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,2,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Ede South,Alajue 1,Secondary,Private,For Profit,Functional,Pending Registration,Licensed,0
37130916,29/08/1/1/1/0018,OS/08/251,,,,Agbonran Primary Health Clinic,[],,129,1609,17409,1,1,1,2,,"Beside Agbonran School of Science gate, Olowobida Street Ede, Osun State",,4.398212,7.645650,8036033066,,,,"Monday, Tuesday, Wednesday, Thursday, Friday",12_Hours,1,10,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,No,No,No,No,No,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Ede South,Alajue 1,Primary,Public,Local Government,Functional,Unknown,Unknown,0
82664447,29/08/1/1/2/0002,OS/08/235,,,,Agbonran TBL Unit,[],,129,1609,17409,2,,1,,,,,,,,,,,,,11,10,5,,,,,,,,,,,,,,,,,,,,,,,,,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Ede South,Alajue 1,Primary,Private,,Unknown,Unknown,Unknown,0
72900449,29/08/1/2/2/0014,OS/08/247,BN2821616,,,Al-Ameen Clinic Nursing and Maternity Centre,[],,129,1609,17409,2,5,2,,,"E27,Daarut-Tawheed Community Ede",,4.460272,7.716481,8057523645,,Al-ameenanmaternity@gmail.com,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,9,1,1,1,1,0,0,0,2,0,0,0,2,0,0,1,1,0,0,5,7,No,No,No,No,No,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,2,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Ede South,Alajue 1,Secondary,Private,For Profit,Functional,Registered,Licensed,0
51150170,29/08/1/1/2/0017,OS/08/250,7182186,,,Al-Sobur Nursing And Maternity Home,[],,129,1609,17409,2,5,1,2,,Oof Siyanbola Oyeweso Street,,4.446619,7.708893,8062609784,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,9,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,6,No,No,No,No,No,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Ede South,Alajue 1,Primary,Private,For Profit,Functional,Registered,Licensed,0
80663261,29/08/1/2/2/0013,OS/08/246,,,,Alpha Hospital and Maternity Centre,[],,129,1609,17409,2,5,2,,,"9,Adetooto Street Ede",,4.441862,7.729075,8033915257,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,9,1,1,1,2,0,0,0,2,0,2,1,1,1,0,2,0,0,0,4,70,Yes,No,Yes,No,Yes,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,2,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Ede South,Alajue 1,Secondary,Private,For Profit,Functional,Registered,Licensed,0
52971805,29/08/1/1/2/0001,OS/08/234,,,,Anu- Olu Hospital,[],,129,1609,17409,2,,1,,,,,,,,,,,,,11,10,5,,,,,,,,,,,,,,,,,,,,,,,,,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Ede South,Alajue 1,Primary,Private,,Unknown,Unknown,Unknown,0
19858395,29/08/1/1/2/0019,OS/08/252,,,,Bolakem Maternity Home,[],,129,1609,17409,2,5,1,2,,New yasalam off Awere road Ede,,4.456256,7.698567,7030120521,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,5,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,4,No,No,No,No,No,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Ede South,Alajue 1,Primary,Private,For Profit,Functional,Pending Registration,Not Licensed,0
81744290,29/08/1/1/2/0009,OS/08/242,,,,Darus-Salam Maternity Home,[],,129,1609,17409,2,5,1,3,,"36,Babawale Street Ede",,4.486645,7.622427,8067396053,,Isiakafatai45@gail.com,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,No,No,No,No,No,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Ede South,Alajue 1,Primary,Private,For Profit,Functional,Registration Suspended,Not Licensed,0
55817632,29/08/1/2/2/0012,OS/08/245,RC2835703,,,Ede Central Hospital,[],,129,1609,17409,2,5,2,,,Olowoibida Area Ede,,4.441378,7.725528,7061145885,,Edecentralhospital@gmail.com,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,9,1,1,1,3,0,0,1,3,1,1,1,3,1,1,1,4,1,0,10,30,Yes,No,Yes,Yes,Yes,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,2,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Ede South,Alajue 1,Secondary,Private,For Profit,Functional,Registered,Licensed,0
77347754,29/08/1/2/1/0008,OS/08/241,,,,Ede State Hospital,[],Cottage,129,1609,17409,1,2,2,,,Aisu  road Ede,,4.448421,7.710624,8037438687,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,10,5,1,1,4,1,0,1,0,1,0,1,18,1,0,0,3,4,0,12,40,Yes,No,No,Yes,Yes,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,2,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Ede South,Alajue 1,Secondary,Public,State Government,Functional,Unknown,Unknown,0
16135215,29/08/1/1/1/0003,OS/08/236,,,,Ededimeji Primary Health Centre,[],,129,1609,17409,1,1,1,3,,Along Redeem School of mission,,4.450994,7.694729,8038464742,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,11,10,5,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,7,No,No,No,No,No,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Ede South,Alajue 1,Primary,Public,Local Government,Unknown,Unknown,Unknown,0
50862195,29/08/1/1/2/0020,OS/08/253,3111698,,,God's Heritage Nursing Home and Maternity,[],,129,1609,17409,2,5,1,2,,Behind sawmill Isokan Idagba Soke Ededimeji Area,,4.456256,7.698567,7038305962,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,9,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,8,No,No,No,No,No,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Ede South,Alajue 1,Primary,Private,For Profit,Functional,Registered,Licensed,0
34858141,29/08/1/2/2/0015,OS/08/248,BN2377818,,,Hope Nursing and Maternity,[],,129,1609,17409,2,5,2,,,Ajegunle Arulogun Area Ede,,4.431392,7.721564,8032269604,,Hopnursingansternityhome@gmail.com,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,9,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,10,No,No,Yes,No,No,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,2,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Ede South,Alajue 1,Secondary,Private,For Profit,Functional,Registered,Licensed,0
31772827,29/08/1/1/1/0021,OS/08/254,,,,Ifesowapo Primary Health Clinic,[],,129,1609,17409,1,1,1,3,,"Wakajaye Area,Ede.",,,,,,,,,,11,10,5,,,,,,,,,,,,,,,,,,,,,,,,,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Ede South,Alajue 1,Primary,Public,Local Government,Unknown,Unknown,Unknown,0
46262990,29/08/1/1/2/0004,OS/08/237,,,,Iranlowo Oluwa Convalescent Home,[],,129,1609,17409,2,5,1,1,,Along Redeem School of Mission,,4.452435,7.695625,,,,,,,6,10,5,0,0,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Ede South,Alajue 1,Primary,Private,For Profit,Closed,Unknown,Unknown,0
13715229,29/08/1/2/2/0010,OS/08/243,,,,Olomola Hospital,[],,129,1609,17409,2,5,2,,,Allahu lateef Sawmill Oke Anu Ede,,4.441862,7.729075,8033902238,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,7,Yes,No,No,No,No,No,6,5,2026-06-09 17:06:53,2026-06-09 17:06:53,5,2026-06-09 17:06:48,,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-approved via bulk import,5,2026-06-09 17:06:48,Auto-published via bulk import,2,CREATE FACILITY (BULK IMPORT),,,,,,,,Osun,Ede South,Alajue 1,Secondary,Private,For Profit,Functional,Registered,Licensed,0
